157168 [0.43897540975942295, 0.08597677934816905, 0.29527455178069284, 0.025925347007806798, 0.6889180669638225, 0.12134155939072822]
197917 [0.44209257620381165, 0.09333411425135207, 0.30935832355271997, 0.018463667615208033, 0.8112384481971112, 0.09805863704927253]
477678 [0.507677863871231, 0.12108505183143359, 0.3922062269238309, 0.06112764657236782, 0.9475394910406714, 0.1301042149285857]
830969 [0.49122875006121147, 0.10184112897272335, 0.37981916277393335, 0.04447226386220553, 0.852483771491022, 0.1010848738555794]
1740086 [0.4863184422157371, 0.10801947705517312, 0.363126326108585, 0.02134720447222538, 0.8904463053642954, 0.11003596285843331]
2501877 [0.43188569596323817, 0.09977240901537698, 0.34100613452464457, 0.02777491319296601, 0.9026937700700189, 0.11733510199928299]
3382354 [0.4619549167608877, 0.10164316285535646, 0.3256328396437883, 0.030203278896430905, 0.7686175732329658, 0.1251599878180608]
4264716 [0.44770234266367637, 0.08254502221356741, 0.27715278584956604, 0.01584344976031753, 0.5658995850889503, 0.08968160981577888]
4538802 [0.40663914493142855, 0.09456615976635052, 0.3110272377536535, 0.024957429103279336, 0.6711956987200538, 0.1154350079949108]
6286767 [0.4789525131071829, 0.11329476478688805, 0.43562709185856474, 0.06549766394334966, 0.9943914874614009, 0.1623003447054806]
