429534 [0.42419876219864855, 0.0923261441780453, 0.3173921769512462, 0.022171536248116352, 0.8463316648544946, 0.1037599836876617]
678072 [0.6190069956732153, 0.1290635835932653, 0.42279529526404525, 0.03410883995343206, 0.8304730442562279, 0.15384694704042867]
1960780 [0.6488830362843416, 0.11483606996652351, 0.3519258265741728, 0.05605511842038513, 0.6740221768384446, 0.14443616950737892]
2434730 [0.6970642609851366, 0.1393182805411607, 0.41290962090973804, 0.034642316242861126, 0.9568287736964445, 0.10361510663902651]
3863169 [0.5246610943609435, 0.11504921049753114, 0.40326460553261956, 0.028732472099536166, 0.9697183906661674, 0.13520914702550813]
4023068 [0.40780727484936785, 0.11173667144849186, 0.34539515616143956, 0.04888586078181473, 0.9113160934599258, 0.08618630817408446]
4966821 [0.5231741743184171, 0.11043530167166149, 0.3453866196601747, 0.041588100330691935, 0.8813734874399479, 0.10435260423309511]
5559917 [0.5654907905853435, 0.11594533820331221, 0.3840087692422923, 0.022979234778913227, 0.8669611022690065, 0.10181651369770872]
6143782 [0.5470595503678447, 0.11725321303918168, 0.3883762941583644, 0.02292074054893878, 0.868829327967328, 0.08682656925585541]
6213772 [0.6812525982963991, 0.10432047024963109, 0.3413111895027109, 0.02936044347002109, 0.673892090825581, 0.1446484766221371]
