147176 [0.4636346295512073, 0.12708568081295002, 0.3746475317194595, 0.052497724562602266, 0.9711113587559205, 0.1648213726057557]
1075828 [0.6269946914889011, 0.10722605937250707, 0.360824055719844, 0.056509156194889276, 0.6977194848435601, 0.09156914904045543]
1260984 [0.4592760358555986, 0.11007702737713954, 0.3661054428337531, 0.06080160511039423, 0.9529751138506898, 0.10927688683197057]
1280684 [0.616162568796556, 0.11585177719872775, 0.4007504089673578, 0.030063424972823993, 0.9953527547307315, 0.10229691789546769]
2336430 [0.6338318787496868, 0.09518592170695417, 0.3378068725925827, 0.04989007074375307, 0.5876690356920183, 0.0718167494672135]
3580439 [0.45390277624083, 0.06991707578573314, 0.22309265063047112, 0.02027236790371917, 0.45159683069324474, 0.05091257672356586]
3966075 [0.46212371868521057, 0.11491371530664807, 0.4132269120329938, 0.03459768684723863, 0.9964247844211892, 0.13124122054568843]
4022274 [0.528216011945048, 0.10359045363712649, 0.31645540153553076, 0.05322564281696662, 0.7140410153251022, 0.1313705981174188]
4963909 [0.6368173685736104, 0.08451022710004552, 0.2925363344539941, 0.03614980711614002, 0.4660659728771783, 0.10691334034280686]
5244699 [0.6334314786624579, 0.12249804818165078, 0.42906543850452716, 0.06837078627076376, 0.9012197095845633, 0.17598875930442415]
