775853 [0.4654867789593184, 0.0845319308181467, 0.266297008953979, 0.028460557792607418, 0.5474818110399217, 0.10650201974824103]
1078688 [0.41313089088000043, 0.09074471312470167, 0.27953748422309044, 0.038943707711420736, 0.7365573677602146, 0.07901101883864281]
2126236 [0.49678706797372973, 0.10586717931480061, 0.3651012897144644, 0.03324716052461062, 0.7433024362961437, 0.14285194273232849]
2185274 [0.46651361626252136, 0.08422182520299626, 0.27006180478933595, 0.015371660588966683, 0.5009243203808912, 0.09718364881649766]
2864765 [0.5313961809014303, 0.08964399805404788, 0.2737981468336932, 0.03800314936812867, 0.5271565352380839, 0.06368919737115575]
2940431 [0.5328847223903089, 0.1101566900882307, 0.3613688581563458, 0.0554504279190465, 0.6814012440526275, 0.13129369458321938]
2954485 [0.3984377804777827, 0.10513985591284203, 0.3175671179646373, 0.048353769166058824, 0.7959338090569456, 0.08909794972857832]
4300054 [0.4978501962887742, 0.11874095414085173, 0.40137705791581135, 0.05485094222690246, 0.9578190618288566, 0.12282862242791781]
4715805 [0.41049729876552055, 0.10589698281800919, 0.32032594210945486, 0.04021143950931467, 0.900931080818291, 0.08793804990597032]
4818111 [0.42149867462050583, 0.09658171748472699, 0.31868822045347833, 0.04332828655890007, 0.858244432975652, 0.09625374010406806]
