94493 [0.7329436182924355, 0.14627829025680628, 0.49416266908397877, 0.03091531903415814, 0.9839893996551679, 0.1012806336083033]
499672 [0.5827539452247865, 0.10942497596731826, 0.3522455648745303, 0.019230140988399303, 0.7125385683878397, 0.08896351244282141]
522158 [0.776684277001883, 0.09911512719511018, 0.2992837832869013, 0.022354373646361572, 0.3984133340547338, 0.07614276091576078]
548356 [0.7092507121352998, 0.1070203323146307, 0.3915916974489033, 0.058467864313372434, 0.5929793042329627, 0.14283531801365057]
1005898 [0.5281227537497366, 0.12049279536211066, 0.43261627336143427, 0.027322215978140954, 0.9607152229854503, 0.15603665555923452]
1213419 [0.766752547451222, 0.1514540828920905, 0.4724748522655121, 0.06899097641439704, 0.9560757863699881, 0.1291033267008681]
1307181 [0.6026564173616057, 0.10485305897391306, 0.34075149167624874, 0.038269864492138254, 0.614412135653156, 0.07795782901026327]
1314200 [0.5855302897864528, 0.08444674574166688, 0.2970878139484472, 0.030800585661807656, 0.42693423583439083, 0.07796185179248816]
1339090 [0.6279357008922194, 0.13637062779949494, 0.4551543653939809, 0.05828107081609053, 0.9526039323060863, 0.1073903868877315]
1511902 [0.7561587323921574, 0.1250546514406945, 0.4684487421573369, 0.0463134242547159, 0.9265095484015516, 0.15754394221545043]
