217113 [0.4109623133547668, 0.10289548030896845, 0.31874082088979394, 0.03100094858026683, 0.7770155335153017, 0.1001872292750483]
248064 [0.6405869848081808, 0.09645820294635532, 0.30738371847125323, 0.03311732146399695, 0.5668633446112832, 0.12262766244717138]
1046272 [0.7406596625973646, 0.07990618511984449, 0.24687188651232728, 0.02976988848893658, 0.17552927152507758, 0.0718013014278942]
1075170 [0.564998253710032, 0.09580520392576242, 0.33434136327434194, 0.05029931311350042, 0.6825464667700306, 0.12656362915507413]
1213970 [0.7368142804214376, 0.11118687267209504, 0.375747634526702, 0.02917160724572745, 0.6747444457501193, 0.15173767320753206]
1272328 [0.5954450100142847, 0.08537290852701729, 0.26978799204790027, 0.018845593460905974, 0.4982937770275132, 0.07669143717095683]
1313088 [0.4709403373782611, 0.09857369378048775, 0.29667191945532145, 0.03452745027663702, 0.6698826295043335, 0.08717999913375984]
1498719 [0.7546911958120216, 0.11274274582627986, 0.3975266878964838, 0.05280906110353514, 0.7596026452309371, 0.12742148125301822]
1711752 [0.6717400024280878, 0.14397734222816105, 0.42980824950860796, 0.06521650462269105, 0.9888619739320464, 0.18452945495286155]
1812064 [0.4388358204148651, 0.10212327069824034, 0.3689471246757021, 0.022202442056653296, 0.8820769097910722, 0.09169150964038264]
