110599 [0.4202577771114132, 0.10373682023374609, 0.37932449356409415, 0.0517118609909927, 0.9442560973204017, 0.09790331350052017]
491204 [0.4265476634145652, 0.1097152369167066, 0.4127942947467612, 0.029495792891632, 0.9669762870563682, 0.15396374187402428]
6209399 [0.42881367620826655, 0.08409560011223838, 0.2869230195460887, 0.03532206481772295, 0.7301639177672354, 0.09645270884164014]
17936451 [0.41819058040966883, 0.08729377745201083, 0.339552414335077, 0.03323447317031079, 0.7770885639772124, 0.08317340365702508]
18192096 [0.4302731880932775, 0.08268314667254095, 0.27528874817974225, 0.04175861633618219, 0.6300115487687384, 0.10262291837001924]
20139699 [0.39849374832411155, 0.11793465731716768, 0.3791438039668782, 0.05652081176281341, 0.8697709195139328, 0.1564491515844505]
20286609 [0.46518023400746655, 0.11161757207665868, 0.4182474140148027, 0.028392283987804846, 0.9991962256456957, 0.1406600623145543]
24700118 [0.4483736353979356, 0.10392800267176572, 0.3834097314719461, 0.024230624740338148, 0.9180228111694522, 0.15715664212794078]
29756838 [0.4282511636775352, 0.11085635393775417, 0.35410428691241413, 0.02254036376431037, 0.9217961808939736, 0.10490256236910622]
30467955 [0.44781114531479804, 0.10806110063963192, 0.41431461672567194, 0.040025545015082375, 0.9748321968218344, 0.09215667109407999]
