2087882 [0.596540574906888, 0.07816745672029535, 0.2296991938688452, 0.017886413116879996, 0.2955219213566245, 0.09996785707912126]
2615149 [0.4598353108944192, 0.09401802222931599, 0.34813009998514777, 0.027191132830675036, 0.7225746579469712, 0.1364544051736747]
3054103 [0.5701630372742098, 0.09423658254293499, 0.28293796198778043, 0.03956161815111647, 0.5205481554916774, 0.06706567979649358]
3125144 [0.5682290071746638, 0.07881199570568764, 0.26997222143072686, 0.018955053858133175, 0.42893842366046664, 0.06764658138280222]
3128565 [0.5118316708945582, 0.0976880749318434, 0.3184576673609645, 0.050626559829016315, 0.7687468821211488, 0.08269121508841171]
3290271 [0.5352329479284911, 0.12009889778658978, 0.3884106399645334, 0.05345972275338329, 0.9566875928185167, 0.10366034571916738]
3682619 [0.5017548714452248, 0.08270470572942656, 0.2770477620159567, 0.018328289440971368, 0.6092701137300002, 0.10536107766275271]
3938189 [0.4978364973363165, 0.10419241494910547, 0.34344444478672387, 0.04059381014466701, 0.6604439166031526, 0.09447169399080424]
3968181 [0.5824740885668552, 0.12387153498706593, 0.4620866953755839, 0.04854495550085497, 0.9760371911869522, 0.17100077770755384]
4464719 [0.486746961430516, 0.10346055842847046, 0.31357579179188155, 0.04300936387978699, 0.7698008386179053, 0.12034894662880091]
