110599 [0.4237893550703327, 0.10373682023374609, 0.37932449356409415, 0.045247878367118605, 0.9442560973204017, 0.09790331350052017]
491204 [0.43013209756090615, 0.1097152369167066, 0.4127942947467612, 0.025808818780178, 0.9669762870563682, 0.15396374187402428]
6209399 [0.4324171524789243, 0.08409560011223838, 0.2869230195460887, 0.030906806715507582, 0.7301639177672354, 0.09645270884164014]
13952401 [0.42339105285365414, 0.11143981006213544, 0.32948039048565336, 0.05542237474458199, 0.8211512491434908, 0.12444764593649504]
17936451 [0.4217047869677333, 0.08729377745201083, 0.339552414335077, 0.029080164024021936, 0.7770885639772124, 0.08317340365702508]
18192096 [0.43388892916969174, 0.08268314667254095, 0.27528874817974225, 0.03653878929415941, 0.6300115487687384, 0.10262291837001924]
19084054 [0.3939053556768964, 0.10349036704063663, 0.3163616854654372, 0.02755427570000275, 0.8344331640959076, 0.13676178259453686]
20139699 [0.4018424352848185, 0.11793465731716768, 0.3791438039668782, 0.04945571029246173, 0.8697709195139328, 0.1564491515844505]
20286609 [0.469089311604168, 0.11161757207665868, 0.4182474140148027, 0.02484324848932924, 0.9991962256456957, 0.1406600623145543]
24700118 [0.45214148107354857, 0.10392800267176572, 0.3834097314719461, 0.021201796647795878, 0.9180228111694522, 0.15715664212794078]
