674214 [0.5824537910760671, 0.06787227954640451, 0.25306350887434415, 0.02624029548249811, 0.31118826389542464, 0.08590126742398918]
719100 [0.4098001200712831, 0.08401004105918275, 0.3064737416228416, 0.022018161893906974, 0.6513069091249596, 0.07801089671249561]
2673245 [0.4409671425242414, 0.05167903045085176, 0.18392218530125226, 0.026963752769725735, 0.1746891401957994, 0.06821690048543083]
3626457 [0.5469330709161123, 0.1082048732596701, 0.37256889244477065, 0.03701965406535512, 0.9798999818842624, 0.11233563180445527]
4455063 [0.5694335836023341, 0.07517546290011767, 0.282909620240119, 0.034013756651982606, 0.4140530239114213, 0.06472915648621214]
4831793 [0.5730661659824043, 0.0863569710482276, 0.3219761881286035, 0.02922360702728024, 0.5323457311571383, 0.11407622558688191]
6106998 [0.41348933307377317, 0.09649950993844159, 0.2970974173050436, 0.04329276379819653, 0.7823189986764489, 0.10594905483537886]
6590705 [0.4650078064465365, 0.09186711994019492, 0.27771659588989694, 0.04513316154605098, 0.6059748803242739, 0.09993849007082278]
6834341 [0.497648664858898, 0.1147778155684197, 0.39012438965031604, 0.033125889163062756, 0.898079269379996, 0.12698076078648413]
6989067 [0.5564623312814119, 0.09118678477128928, 0.27627868723631566, 0.04109550490301756, 0.4908095775610172, 0.10516368426007694]
